Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,AcceptedCmpOverall,Income_z,NumTotalPurchases,MeanAmtPerPurchase_z,MeanAmtPerPurchase_log,MntMeatProducts_ratio,MntFishProducts_ratio,MntSweetProducts_ratio,MntFruits_ratio,MntGoldProds_ratio,MntWines_ratio,MntRegularProds_ratio
0,1,0,2,2,0,3,8,0,0,0,0,0,0,0,60,2500,0,0,1,0,0,1,0,0,0,0,0,-0.1834570000069998,7,-0.7662929183216614,0.9937510507229985,0.08064516129032258,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.16129032258064516,0.8548387096774194,0.8387096774193549
0,1,43,2,2,0,3,6,0,0,0,0,0,0,0,61,2250,0,0,1,0,0,0,0,0,0,1,0,-0.8242125144450735,7,-0.8288139370093179,0.9107768156582345,0.12,0.04,0.0,0.02,0.1,0.82,0.9
0,1,59,2,9,5,11,5,0,0,0,0,0,0,0,41,2594,0,0,0,1,0,0,0,1,0,0,0,1.645272469566431,27,0.33978880735009026,1.604065974025561,0.17296786389413987,0.17485822306238186,0.12476370510396975,0.16257088846880907,0.10491493383742911,0.3648393194706994,0.8950850661625709
0,0,68,1,6,3,6,4,0,0,0,0,0,0,0,75,2567,0,1,0,0,0,0,0,0,0,1,0,0.6868675637670151,16,1.2789910315594377,1.8191324769777868,0.26564003849855633,0.07699711260827719,0.03849855630413859,0.07795957651588066,0.07795957651588066,0.5409047160731473,0.9220404234841193
0,0,35,1,3,11,5,1,0,0,0,0,0,0,1,61,2211,0,1,0,0,0,0,0,1,0,0,0,1.717803540686032,20,0.8417997831737725,1.7319914490189294,0.6515580736543909,0.047214353163361665,0.024551463644948063,0.07176581680830972,0.03588290840415486,0.2049102927289896,0.9641170915958451
1,0,94,1,1,0,3,5,0,0,0,0,0,0,0,41,2360,0,0,0,1,0,0,1,0,0,0,0,-1.3051775399785135,5,-0.943435804603355,0.6989700043360189,0.3,0.5,0.0,0.15,0.45,0.05,0.55
1,1,15,4,4,1,4,7,0,0,0,0,0,0,0,56,2437,0,1,0,0,0,0,0,1,0,0,0,-0.12198426130177198,13,-0.5843407229101479,1.171613956700937,0.17777777777777778,0.011111111111111112,0.005555555555555556,0.005555555555555556,0.03888888888888889,0.8,0.9611111111111111
0,2,56,4,6,4,12,6,0,0,0,0,0,0,0,51,2671,0,1,0,0,0,0,0,1,0,0,0,0.038192544892446924,26,0.09597613107893571,1.5250448070368452,0.3207100591715976,0.08875739644970414,0.11597633136094675,0.12544378698224853,0.07692307692307693,0.34911242603550297,0.9230769230769231
1,0,17,2,3,1,3,7,0,0,0,0,0,0,0,42,2716,0,0,1,0,0,0,0,1,0,0,0,-0.630909000668933,9,-0.6111481682448839,1.149561211516632,0.2627118644067797,0.03389830508474576,0.03389830508474576,0.025423728813559324,0.2288135593220339,0.6440677966101694,0.7711864406779662
0,0,18,1,5,4,4,2,0,0,0,0,0,0,0,60,2728,0,1,0,0,0,0,0,0,1,0,0,1.8077671794981605,14,1.0129510718312325,1.7682151214412027,0.13135068153655513,0.03841387856257745,0.027261462205700124,0.24039653035935563,0.05328376703841388,0.5625774473358116,0.9467162329615861
0,1,46,1,6,6,11,3,0,0,0,0,0,0,0,41,2398,0,0,0,1,0,0,0,1,0,0,0,1.2398807638080747,24,0.26313302132023986,1.5807349540222255,0.32808988764044944,0.025842696629213482,0.03932584269662921,0.12921348314606743,0.08876404494382023,0.47752808988764045,0.9112359550561798
0,0,40,1,7,4,5,9,0,1,0,0,0,0,1,29,2755,0,0,1,0,0,0,0,0,0,1,1,0.7969679912987664,17,2.630682430374346,2.012837224705172,0.17935409457900808,0.0132641291810842,0.029411764705882353,0.00980392156862745,0.049596309111880045,0.7681660899653979,0.9504036908881199
0,1,27,3,8,1,8,6,0,1,0,0,0,0,0,57,2163,0,0,0,1,0,0,0,0,1,0,1,0.27360464323336253,20,-0.09002389951684268,1.4533183400470377,0.03832116788321168,0.0,0.0,0.0,0.10948905109489052,0.9616788321167883,0.8905109489051095
0,0,95,1,6,7,11,3,0,1,1,0,0,0,1,29,2702,0,0,1,0,0,0,0,1,0,0,2,1.66188411301859,25,-0.05647095282113358,1.4671639659690903,0.1765536723163842,0.04096045197740113,0.02824858757062147,0.062146892655367235,0.031073446327683617,0.692090395480226,0.9689265536723164
1,0,19,5,6,4,6,7,0,0,0,0,0,0,0,40,2723,0,1,0,0,0,0,0,0,0,1,0,-0.36932390595862735,21,-0.25744129400267857,1.3767507096020994,0.21085594989561587,0.0,0.0,0.0,0.15031315240083507,0.7891440501043842,0.8496868475991649
1,1,27,2,2,1,3,6,0,0,0,0,0,0,0,58,2451,0,0,1,0,0,0,0,1,0,0,0,-0.040423023538119364,8,-0.6927004692413989,1.0746336182969043,0.2413793103448276,0.0,0.011494252873563218,0.011494252873563218,0.3103448275862069,0.735632183908046,0.6896551724137931
0,0,25,0,4,6,5,1,0,0,1,1,0,0,0,50,2315,0,1,0,0,0,0,0,1,0,0,2,1.8901976311633795,15,3.0221334751576188,2.055887767775823,0.48018923713778827,0.0892962743938498,0.04849201655824956,0.058545239503252515,0.019515079834417505,0.3234772324068598,0.9804849201655825
1,0,74,5,9,1,5,9,0,0,0,0,0,0,0,42,2654,0,1,0,0,0,1,0,0,0,0,0,-0.727826350693593,20,-0.25596510328366445,1.3774883833761327,0.20568927789934355,0.26914660831509846,0.22538293216630198,0.19693654266958424,0.26258205689277897,0.10284463894967177,0.737417943107221
1,1,85,2,1,1,3,5,0,0,0,0,0,0,0,53,2512,0,0,0,1,0,1,0,0,0,0,0,-1.0077615166591904,7,-0.8236038521186799,0.9183299535486804,0.49019607843137253,0.0,0.17647058823529413,0.09803921568627451,0.5882352941176471,0.23529411764705882,0.4117647058823529
1,0,37,2,2,0,3,6,0,0,0,0,0,0,0,51,2386,0,0,0,1,0,0,0,1,0,0,0,-1.4344006733447268,7,-0.9330156348220789,0.7231036840527382,0.23333333333333334,0.36666666666666664,0.16666666666666666,0.2,0.1,0.03333333333333333,0.9
0,1,65,4,6,2,10,4,0,0,0,0,0,0,0,67,2533,0,0,0,1,0,0,0,0,1,0,0,0.2176369259047223,22,-0.07477256010970222,1.4596665770595265,0.2173202614379085,0.06372549019607843,0.11764705882352941,0.0784313725490196,0.0784313725490196,0.5228758169934641,0.9215686274509803
1,0,13,3,2,1,3,5,0,0,0,0,0,0,1,53,2284,0,0,1,0,0,0,0,0,1,0,0,-0.9206469678577522,9,-0.8056580041620377,0.9433845818511166,0.4142857142857143,0.0,0.05714285714285714,0.04285714285714286,0.14285714285714285,0.4857142857142857,0.8571428571428571
2,0,63,2,1,0,3,7,0,0,0,0,0,0,0,35,2457,0,1,0,0,0,0,0,0,1,0,0,-1.5506821775098396,6,-0.9495142369757661,0.6842467475153126,0.30434782608695654,0.13043478260869565,0.17391304347826086,0.0,0.30434782608695654,0.391304347826087,0.6956521739130435
1,0,83,1,1,0,3,7,0,0,0,0,0,0,0,44,2592,1,0,0,0,0,0,0,1,0,0,0,-0.9962202876328359,5,-0.7902593088185964,0.9637878273455552,0.34146341463414637,0.17073170731707318,0.07317073170731707,0.0,0.04878048780487805,0.4146341463414634,0.9512195121951219
0,0,69,0,6,8,13,2,0,1,1,1,0,0,1,37,2633,0,0,1,0,0,0,0,1,0,0,3,2.4312832848884995,27,0.21686939715244458,1.566022620238326,0.10548086866597725,0.045501551189245086,0.07445708376421924,0.027921406411582212,0.1737331954498449,0.7466390899689762,0.8262668045501551
0,0,87,2,3,4,7,1,0,0,0,0,0,0,0,55,2655,0,0,0,1,0,1,0,0,0,0,0,0.9593178322469014,16,-0.20718568349506575,1.4011850634851846,0.32041343669250644,0.10335917312661498,0.07235142118863049,0.08527131782945736,0.4444444444444444,0.4186046511627907,0.5555555555555556
0,0,37,1,3,6,6,1,0,0,0,0,0,0,1,36,2593,0,0,1,0,0,0,0,1,0,0,0,1.351381591514572,16,2.8016383408484073,2.0321652947921036,0.5571177504393673,0.10134739308728764,0.0,0.07791446983011131,0.1265377855887522,0.26362038664323373,0.8734622144112478
1,1,51,2,2,0,4,6,0,0,0,0,0,0,0,67,2180,0,1,0,0,0,0,0,0,1,0,0,0.13163303931084114,8,-0.6972592935207073,1.070037866607755,0.18604651162790697,0.0,0.0,0.0,0.046511627906976744,0.813953488372093,0.9534883720930233
1,1,72,4,6,3,10,4,0,0,0,0,0,0,0,64,2209,0,0,0,1,0,0,0,0,0,1,0,1.2436473573815294,23,-0.06021315292519194,1.4656414370362323,0.1694915254237288,0.02465331278890601,0.01848998459167951,0.029275808936825885,0.01848998459167951,0.7580893682588598,0.9815100154083205
0,1,10,5,5,4,5,5,0,0,0,0,0,0,0,68,2431,0,1,0,0,0,0,0,1,0,0,0,0.5493386086747222,19,-0.31191867285917474,1.3486122556399036,0.18024691358024691,0.16049382716049382,0.21975308641975308,0.14320987654320988,0.14320987654320988,0.2962962962962963,0.8567901234567902
1,1,42,5,11,1,6,8,0,0,0,0,0,0,0,62,2635,0,0,1,0,0,0,0,0,1,0,0,0.46883974345742857,23,-0.15218247751645483,1.4264405351235747,0.07952622673434856,0.0,0.008460236886632826,0.008460236886632826,0.06937394247038917,0.9035532994923858,0.9306260575296108
0,0,10,1,7,2,9,4,0,0,0,0,0,0,0,51,2298,0,1,0,0,0,0,0,1,0,0,0,1.0539655681952491,19,0.05278726948548867,1.5094147701883387,0.3176470588235294,0.03865546218487395,0.06890756302521009,0.1781512605042017,0.2184873949579832,0.39663865546218485,0.7815126050420168
1,1,51,5,5,1,5,8,0,0,0,0,0,0,0,56,2478,0,1,0,0,0,0,0,0,0,1,0,-0.48632975504171216,16,-0.5057886737897589,1.2304489213782739,0.12890625,0.01171875,0.0,0.0,0.08984375,0.859375,0.91015625
0,0,21,1,4,5,13,3,0,1,0,0,0,0,0,53,2628,0,0,0,1,0,0,0,0,0,1,1,0.5485176844343539,23,1.2606566295665675,1.8158086639122692,0.398110661268556,0.02564102564102564,0.029689608636977057,0.009446693657219974,0.0,0.5371120107962213,1.0
1,0,31,2,1,0,3,8,0,0,0,0,0,0,0,44,2849,1,0,0,0,0,0,1,0,0,0,0,-2.031743782365676,6,-0.9677495340929992,0.6368220975871743,0.15,0.5,0.3,0.05,0.45,0.0,0.55
2,1,61,3,2,2,2,8,0,0,0,0,0,0,0,61,2516,0,1,0,0,0,0,0,0,0,1,0,-0.8624579261139976,9,-0.7246122391965569,1.0413926851582251,0.37777777777777777,0.022222222222222223,0.0,0.011111111111111112,0.17777777777777778,0.5888888888888889,0.8222222222222222
1,1,37,2,1,1,2,5,1,0,0,0,0,0,1,47,2200,0,0,1,0,0,0,0,0,0,1,1,-0.7611462169203073,6,-0.9130436427412998,0.7659167939666319,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.0,0.6896551724137931,0.5172413793103449,0.3103448275862069
1,1,74,2,2,0,3,7,0,0,0,0,0,0,0,55,2495,1,0,0,0,0,0,0,0,0,1,0,-0.7099108863890844,7,-0.9121752952595267,0.7676858167054786,0.35294117647058826,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.5,0.8823529411764706
0,0,46,1,5,4,12,2,0,0,0,0,0,0,0,28,2777,0,0,1,0,0,0,0,0,1,0,0,1.9913161817122773,22,2.3206823793813824,1.975431808509263,0.447739426349052,0.025279533300923675,0.029654837141468156,0.029654837141468156,0.009722897423432183,0.467671366067088,0.9902771025765679
0,1,4,2,3,5,7,7,0,0,0,0,0,0,1,44,2386,0,0,0,1,0,0,0,0,1,0,0,0.6510366351579977,17,1.0624468782922938,1.7781512503836436,0.2313060817547358,0.01296111665004985,0.019940179461615155,0.0,0.049850448654037885,0.7357926221335992,0.9501495513459621
0,0,73,1,5,7,10,2,0,0,0,0,0,0,0,58,2595,0,1,0,0,0,0,0,1,0,0,0,1.665457547947252,23,0.9070504332932633,1.7461601891652057,0.6004765687053217,0.028594122319301033,0.03177124702144559,0.022239872915011914,0.10007942811755362,0.3169181890389198,0.8999205718824463
0,1,47,3,8,5,9,6,0,0,0,0,0,0,0,46,2464,0,0,1,0,0,0,0,0,0,1,0,0.8078814547295452,25,0.1331761371980915,1.538070787043172,0.1575178997613365,0.0513126491646778,0.03937947494033413,0.01909307875894988,0.03937947494033413,0.7326968973747017,0.9606205250596659
1,0,13,3,4,2,3,7,0,0,0,0,0,0,0,32,2626,0,0,0,1,0,0,0,1,0,0,0,-0.47029758752393086,12,-0.49363180904493686,1.2388820889151366,0.20918367346938777,0.37244897959183676,0.08163265306122448,0.17346938775510204,0.5918367346938775,0.16326530612244897,0.40816326530612246
0,2,36,3,3,3,6,8,0,0,0,0,0,0,0,44,2778,0,1,0,0,0,0,0,1,0,0,0,0.3953428791138648,15,0.9238586202013218,1.749736315569061,0.17028985507246377,0.03864734299516908,0.049516908212560384,0.01932367149758454,0.059178743961352656,0.7222222222222222,0.9408212560386473
1,0,47,1,2,0,3,6,0,0,0,0,0,0,1,45,2768,0,1,0,0,0,0,0,1,0,0,0,-1.3359380541617265,6,-0.7732396981758455,0.9852767431792936,0.34615384615384615,0.38461538461538464,0.21153846153846154,0.019230769230769232,0.3076923076923077,0.038461538461538464,0.6923076923076923
1,0,49,1,1,0,2,8,0,0,0,0,0,1,0,39,2464,0,0,0,1,0,0,0,1,0,0,0,-0.6313918972809144,4,-0.9252005074861218,0.7403626894942439,0.5555555555555556,0.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.7777777777777778
2,1,94,7,4,1,4,8,0,0,0,0,0,0,0,47,2835,0,1,0,0,0,1,0,0,0,0,0,-0.7694520386463867,16,-0.6813034085431282,1.0859146287065933,0.5027932960893855,0.0670391061452514,0.00558659217877095,0.01675977653631285,0.1787709497206704,0.40782122905027934,0.8212290502793296
0,0,65,1,2,1,4,3,0,0,0,0,0,0,0,54,2167,0,1,0,0,0,0,0,0,1,0,0,-0.09740482375192049,8,-0.5468180923035335,1.2007137339640133,0.24369747899159663,0.10084033613445378,0.16806722689075632,0.13445378151260504,0.06722689075630252,0.35294117647058826,0.9327731092436975
0,2,59,1,4,4,7,3,0,0,0,0,0,0,0,67,2225,0,1,0,0,0,0,0,0,1,0,0,0.37337108326871266,16,-0.07270036725547112,1.4605219929002007,0.17488789237668162,0.08744394618834081,0.02914798206278027,0.04708520179372197,0.02914798206278027,0.6614349775784754,0.9708520179372198
0,1,96,4,8,1,6,6,0,1,0,0,0,0,0,51,2273,0,1,0,0,0,0,0,1,0,0,1,0.6820868873083995,19,-0.23129946455140696,1.3896323157371713,0.10738255033557047,0.05145413870246085,0.029082774049217,0.03803131991051454,0.029082774049217,0.7740492170022372,0.970917225950783
0,1,28,4,7,1,5,7,0,0,0,0,0,0,0,48,2721,0,0,0,1,0,1,0,0,0,0,0,-0.25487740891904376,17,-0.3641969549971249,1.31977943167682,0.16863905325443787,0.023668639053254437,0.05917159763313609,0.05917159763313609,0.2692307692307692,0.6893491124260355,0.7307692307692307
1,0,12,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,0,0,1,0,0,0,0,1,0,0,0,-0.8424660063779691,11,-0.8605480904341133,0.8616973018337185,0.34782608695652173,0.2753623188405797,0.2028985507246377,0.10144927536231885,0.2898550724637681,0.07246376811594203,0.7101449275362319
0,1,57,2,8,5,11,5,0,0,0,0,0,0,0,68,2787,0,0,0,1,0,0,0,0,0,1,0,0.45333876221282676,26,0.23624764736534473,1.572245881937187,0.06031746031746032,0.0,0.0,0.0,0.08042328042328042,0.9396825396825397,0.9195767195767196
0,0,10,1,10,4,6,4,0,1,1,0,0,0,1,71,2654,0,0,0,1,0,0,0,1,0,0,2,0.8571369091516445,21,1.2361163746468953,1.8113196136362981,0.20089619118745333,0.02539208364451083,0.009708737864077669,0.019417475728155338,0.03136669156086632,0.7445855115758029,0.9686333084391336
0,1,4,3,6,1,5,7,0,0,0,0,0,0,0,62,2515,0,0,1,0,0,0,0,1,0,0,0,-0.07992396639819506,15,-0.35261217800500033,1.3263358609287514,0.22772277227722773,0.013201320132013201,0.039603960396039604,0.019801980198019802,0.009900990099009901,0.6996699669966997,0.9900990099009901
1,2,49,1,0,0,3,4,0,0,0,0,0,0,0,42,2449,0,0,1,0,0,0,0,1,0,0,0,0.414175846981138,4,-0.9252005074861218,0.7403626894942439,0.3888888888888889,0.1111111111111111,0.0,0.05555555555555555,0.0,0.4444444444444444,1.0
0,1,3,1,1,1,6,2,0,0,0,0,0,0,0,43,2414,0,0,0,1,0,0,0,1,0,0,0,0.18122652136132736,9,-0.48957952079666284,1.2416571429699088,0.38513513513513514,0.06756756756756757,0.1891891891891892,0.07432432432432433,0.0945945945945946,0.28378378378378377,0.9054054054054054
0,0,64,1,3,4,10,1,0,0,0,0,0,0,0,65,2472,0,0,1,0,0,0,0,1,0,0,0,1.385667250965249,18,1.2893750201956402,1.8210037503009116,0.32964224872231684,0.12691652470187392,0.07751277683134583,0.009369676320272573,0.048551959114139696,0.4565587734241908,0.9514480408858603
2,1,0,1,1,0,2,7,0,0,0,0,0,0,0,62,2522,0,0,1,0,0,0,0,0,1,0,0,-1.018868138734762,4,-1.0163769930722877,0.47712125471966244,0.375,0.0,0.0,0.0,0.625,0.625,0.375
0,0,20,2,10,6,9,6,0,0,0,0,0,0,0,75,2760,0,1,0,0,0,0,0,0,0,1,0,0.9046539357706108,27,1.170507898246268,1.7990851572192865,0.1488344291691572,0.025702331141661684,0.009563658099222952,0.009563658099222952,0.01972504482964734,0.8063359234907352,0.9802749551703527
1,0,91,4,3,0,4,8,0,0,0,0,0,0,0,36,2334,0,1,0,0,0,0,0,1,0,0,0,-1.371141217175168,11,-0.7047191877959389,1.0624110357977319,0.4224137931034483,0.0603448275862069,0.034482758620689655,0.02586206896551724,0.04310344827586207,0.45689655172413796,0.9568965517241379
0,0,9,1,5,4,10,2,0,0,0,0,0,0,0,45,2583,1,0,0,0,0,0,0,0,0,1,0,1.0885892552743128,20,1.2466233791763486,1.813247300897605,0.1873536299765808,0.01249024199843872,0.00936768149882904,0.00936768149882904,0.00936768149882904,0.7814207650273224,0.990632318501171
2,1,83,3,2,0,4,6,0,0,0,0,0,0,0,54,2387,0,0,0,1,0,0,0,1,0,0,0,-0.3930824192681105,9,-0.8461808866447781,0.8846065812979305,0.5333333333333333,0.1,0.05,0.016666666666666666,0.4666666666666667,0.3,0.5333333333333333
0,0,27,1,6,7,4,3,1,0,0,0,0,0,0,67,2382,1,0,0,0,0,0,0,1,0,0,1,0.5277531301191551,18,-0.2910173966312349,1.3596247109298285,0.24873096446700507,0.3401015228426396,0.0532994923857868,0.04060913705583756,0.06852791878172589,0.31725888324873097,0.9314720812182741
0,0,63,1,3,2,6,4,0,1,0,0,0,0,0,61,2464,1,0,0,0,0,0,0,1,0,0,1,0.03428108233539786,12,-0.3082396216863995,1.3505710339547832,0.12840466926070038,0.027237354085603113,0.0,0.019455252918287938,0.007782101167315175,0.8249027237354085,0.9922178988326849
0,0,46,1,3,4,7,1,0,0,0,0,0,0,0,32,2398,0,0,1,0,0,0,0,1,0,0,0,0.7402276393909559,15,1.3250351567804515,1.8273692730538253,0.3071500503524673,0.17421953675730112,0.07653575025176233,0.16314199395770393,0.12487411883182276,0.27895266868076535,0.8751258811681772
1,1,84,3,2,1,3,5,0,0,0,0,0,0,0,63,2283,0,0,0,1,0,0,0,1,0,0,0,-1.232887917164903,9,-0.8097102924103117,0.9378520932511556,0.2753623188405797,0.11594202898550725,0.2463768115942029,0.14492753623188406,0.2898550724637681,0.21739130434782608,0.7101449275362319
1,1,58,2,1,0,3,7,0,0,0,0,0,0,0,55,2228,0,0,0,1,0,0,0,1,0,0,0,-0.8772345624406275,6,-0.9130436427412998,0.7659167939666319,0.3448275862068966,0.27586206896551724,0.034482758620689655,0.10344827586206896,0.2413793103448276,0.2413793103448276,0.7586206896551724
1,0,78,2,2,0,3,8,0,0,0,0,0,0,0,38,2510,0,1,0,0,0,0,0,1,0,0,0,-1.1060309771973984,7,-0.8757047010250604,0.8361431973613304,0.14634146341463414,0.2682926829268293,0.1951219512195122,0.0975609756097561,0.3902439024390244,0.2926829268292683,0.6097560975609756
2,0,4,1,3,1,3,6,0,0,0,0,0,0,0,50,2228,0,1,0,0,0,0,0,1,0,0,0,-0.056744929023089516,8,-0.537700443744917,1.2074997233073055,0.19834710743801653,0.01652892561983471,0.024793388429752067,0.05785123966942149,0.2231404958677686,0.7024793388429752,0.7768595041322314
1,1,17,2,2,1,3,5,0,0,0,0,0,0,0,61,2309,0,0,0,1,0,0,0,0,0,1,0,0.0924701240791524,8,-0.6927004692413989,1.0746336182969043,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931,0.9310344827586207,0.9310344827586207
0,1,77,1,2,2,2,4,1,0,0,0,0,0,0,53,2245,0,0,1,0,0,0,0,1,0,0,1,0.021822349746278634,7,-0.7194021543059189,1.0469965626762237,0.16901408450704225,0.0,0.0,0.0,0.676056338028169,0.8309859154929577,0.323943661971831
0,1,56,1,11,8,8,5,0,0,0,0,0,0,0,45,2814,0,1,0,0,0,0,0,0,0,1,0,1.390979113697044,28,1.2669427102498374,1.8169511249635892,0.24820342730790493,0.03814262023217247,0.03924820342730791,0.03924820342730791,0.014372581536760642,0.6351575456053068,0.9856274184632393
0,0,79,1,9,10,5,4,0,1,0,1,0,0,1,72,2719,0,1,0,0,0,0,0,0,0,1,2,1.5556468583826895,25,0.6714821080988146,1.6926706991563691,0.09859154929577464,0.07125103562551781,0.07373653686826843,0.05468102734051367,0.09196354598177299,0.7017398508699254,0.908036454018227
1,1,90,2,2,0,3,7,0,0,0,0,0,0,0,50,2196,0,1,0,0,0,0,0,0,0,1,0,-0.6166152609542845,7,-0.8652845312437843,0.853871964321762,0.32558139534883723,0.0,0.0,0.0,0.046511627906976744,0.6744186046511628,0.9534883720930233
2,1,96,1,0,0,3,2,0,0,0,0,0,0,0,61,2164,0,0,0,1,0,0,0,1,0,0,0,-0.6440437885148261,4,-1.007259344513671,0.5118833609788743,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888
0,0,44,1,5,7,12,2,0,0,0,1,0,0,0,69,2369,0,1,0,0,0,1,0,0,0,0,1,1.2977800675846405,25,0.012093764339663105,1.4941545940184429,0.5920529801324503,0.09933774834437085,0.0,0.03443708609271523,0.295364238410596,0.27417218543046357,0.704635761589404
0,1,81,1,4,1,4,5,0,0,0,0,0,0,0,44,2208,0,1,0,0,0,0,0,0,0,1,0,0.0013475333982687417,10,-0.41825924762703975,1.287801729930226,0.11956521739130435,0.010869565217391304,0.02717391304347826,0.016304347826086956,0.03804347826086957,0.8260869565217391,0.9619565217391305
1,0,77,3,2,1,3,6,0,0,0,0,0,0,0,32,2209,0,1,0,0,0,1,0,0,0,0,0,-1.708203052338161,9,-0.8948083456240666,0.8016323462331665,0.20833333333333334,0.0625,0.25,0.22916666666666666,0.1875,0.25,0.8125
0,0,21,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,0,1,0,0,0,0,0,0,1,0,0,0.7346260386919721,24,0.2661722375064452,1.5816842319562443,0.218609865470852,0.03811659192825112,0.01905829596412556,0.02914798206278027,0.15807174887892378,0.695067264573991,0.8419282511210763
1,0,16,1,1,1,3,6,0,0,0,0,0,0,0,36,2317,0,1,0,0,0,0,0,0,1,0,0,-1.0210894631498761,6,-0.7610828334310233,1.0,0.1111111111111111,0.0,0.0,0.018518518518518517,0.2222222222222222,0.8703703703703703,0.7777777777777778
0,0,80,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,0,1,0,0,0,0,1,0,0,0,0,-1.1286788282993243,6,-0.8887299132516555,0.8129133566428556,0.21212121212121213,0.06060606060606061,0.42424242424242425,0.2727272727272727,0.30303030303030304,0.030303030303030304,0.696969696969697
1,0,45,1,1,1,2,9,0,0,0,0,0,0,0,37,2730,0,1,0,0,0,0,0,1,0,0,0,-1.272485439347375,5,-0.7756710711248098,0.9822712330395684,0.4186046511627907,0.23255813953488372,0.09302325581395349,0.023255813953488372,0.16279069767441862,0.23255813953488372,0.8372093023255814
0,1,63,2,1,0,4,5,0,0,0,0,0,0,0,50,2272,0,0,1,0,0,0,0,0,0,1,0,-0.9329125418020788,7,-0.8965450405876126,0.7983546364719306,0.05405405405405406,0.0,0.0,0.0,0.05405405405405406,0.9459459459459459,0.9459459459459459
0,1,34,2,7,1,8,5,0,0,0,0,0,0,0,54,2490,0,1,0,0,0,0,0,1,0,0,0,0.46666670870351246,18,-0.09448141658994404,1.4514452772334527,0.21792260692464357,0.038696537678207736,0.018329938900203666,0.0,0.23828920570264767,0.725050916496945,0.7617107942973523
0,0,14,1,4,10,9,2,0,0,0,0,0,0,0,44,2626,0,1,0,0,0,0,0,1,0,0,0,1.0839051581380936,24,1.2903880922577085,1.8211858826088454,0.342911877394636,0.08939974457215837,0.04853128991060025,0.019157088122605363,0.009578544061302681,0.5,0.9904214559386973
1,1,13,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,0,1,0,-0.28312686071995363,7,-0.7558727485403853,1.0061603087048185,0.28125,0.046875,0.0,0.015625,0.0625,0.65625,0.9375
1,0,52,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,0,0,0,1,0,0,1,0,0,0,1,-1.2912701175534502,5,-0.7683769522779166,0.9912260756924949,0.22727272727272727,0.6590909090909091,0.0,0.09090909090909091,0.8181818181818182,0.022727272727272728,0.18181818181818182
0,0,98,1,8,7,12,3,0,0,0,0,0,0,0,31,2567,0,0,0,1,0,0,0,0,0,1,0,0.7412900119373149,28,0.4476568611970041,1.6349089029428938,0.36610169491525424,0.12457627118644068,0.09576271186440678,0.01864406779661017,0.08644067796610169,0.3949152542372881,0.9135593220338983
1,0,93,2,3,0,3,8,0,0,0,0,0,0,0,32,2554,0,1,0,0,0,0,0,1,0,0,0,-0.61569775739152,8,-0.7747593062689482,0.9834007381805383,0.30434782608695654,0.043478260869565216,0.2753623188405797,0.043478260869565216,0.3188405797101449,0.3333333333333333,0.6811594202898551
1,1,38,4,5,1,6,6,0,0,0,0,0,0,0,47,2655,0,1,0,0,0,0,0,1,0,0,0,-0.0228938765231958,16,-0.39865630322601403,1.2996707004012564,0.1485148514851485,0.026402640264026403,0.0297029702970297,0.019801980198019802,0.039603960396039604,0.7755775577557755,0.9603960396039604
